ORAINI,DAY_AHEAD_TOTAL_LOAD_MW_MSUD,ACTUAL_TOTAL_LOAD_MW_MSUD,DAY_AHEAD_TOTAL_LOAD_MW_NORD,ACTUAL_TOTAL_LOAD_MW_NORD
2019-02-19 04:00:00,10992.0,10862.0,14986.0,14895.0
2019-02-19 05:00:00,11680.0,11674.0,16107.0,16292.0
2019-02-19 06:00:00,13804.0,13758.0,19892.0,19982.0
2019-02-19 07:00:00,16170.0,16049.0,23480.0,23381.0
2019-02-19 08:00:00,17749.0,17512.0,26174.0,26052.0
2019-02-19 09:00:00,17974.0,17698.0,26350.0,26495.0
2019-02-19 10:00:00,17521.0,17265.0,25802.0,26336.0
2019-02-19 11:00:00,17138.0,16926.0,25718.0,26039.0
2019-02-19 12:00:00,16294.0,16277.0,24034.0,23983.0
2019-02-19 13:00:00,15831.0,15483.0,23855.0,24327.0
2019-02-19 14:00:00,16360.0,16030.0,24288.0,25056.0
2019-02-19 15:00:00,16711.0,16560.0,24756.0,25024.0
2019-02-19 16:00:00,17217.0,17609.0,25332.0,25135.0
2019-02-19 17:00:00,17909.0,18408.0,25107.0,24790.0
2019-02-19 18:00:00,19260.0,19881.0,26099.0,25974.0
2019-02-19 19:00:00,19839.0,20078.0,26046.0,25009.0
2019-02-19 20:00:00,19143.0,19192.0,24154.0,23479.0
2019-02-19 21:00:00,17856.0,17771.0,22532.0,21771.0
2019-02-19 22:00:00,16171.0,15964.0,19983.0,19391.0
2019-02-19 23:00:00,14270.0,14054.0,18008.0,17489.0
2019-02-20 00:00:00,12553.0,12190.0,16130.0,16178.0
2019-02-20 01:00:00,11575.0,11237.0,15401.0,15456.0
2019-02-20 02:00:00,11054.0,10771.0,14782.0,15029.0
2019-02-20 03:00:00,10829.0,10642.0,14723.0,14805.0
2019-02-20 04:00:00,10862.0,10802.0,14977.0,15175.0
2019-02-20 05:00:00,11597.0,11624.0,16167.0,16478.0
2019-02-20 06:00:00,13519.0,13742.0,19427.0,20143.0
2019-02-20 07:00:00,15725.0,16067.0,23223.0,23729.0
2019-02-20 08:00:00,17281.0,17756.0,26054.0,26377.0
2019-02-20 09:00:00,17483.0,18219.0,27129.0,26769.0
2019-02-20 10:00:00,17433.0,17863.0,26710.0,26289.0
2019-02-20 11:00:00,17240.0,17147.0,26366.0,26098.0
2019-02-20 12:00:00,16382.0,16465.0,24705.0,23924.0
2019-02-20 13:00:00,15965.0,15995.0,23835.0,24180.0
2019-02-20 14:00:00,16141.0,16500.0,24650.0,24858.0
2019-02-20 15:00:00,16915.0,17113.0,25038.0,24931.0
2019-02-20 16:00:00,17490.0,17524.0,25592.0,24917.0
2019-02-20 17:00:00,18414.0,18167.0,25066.0,24917.0
2019-02-20 18:00:00,19985.0,19862.0,25822.0,26007.0
2019-02-20 19:00:00,20361.0,20048.0,25455.0,25317.0
2019-02-20 20:00:00,19578.0,19144.0,23762.0,23551.0
2019-02-20 21:00:00,18232.0,17749.0,21852.0,21469.0
2019-02-20 22:00:00,16547.0,16043.0,19522.0,19421.0
2019-02-20 23:00:00,14574.0,14143.0,17660.0,17607.0
2019-02-21 00:00:00,12386.0,12382.0,16260.0,16317.0
2019-02-21 01:00:00,11410.0,11402.0,15485.0,15573.0
2019-02-21 02:00:00,10938.0,10943.0,15128.0,15111.0
2019-02-21 03:00:00,10709.0,10784.0,14880.0,14988.0
2019-02-21 04:00:00,10711.0,10930.0,15093.0,15195.0
2019-02-21 05:00:00,11617.0,11691.0,16621.0,16406.0
2019-02-21 06:00:00,13636.0,13779.0,19876.0,19981.0
2019-02-21 07:00:00,15893.0,16035.0,23319.0,23382.0
2019-02-21 08:00:00,17679.0,17799.0,25950.0,25695.0
2019-02-21 09:00:00,18368.0,18151.0,26627.0,25867.0
2019-02-21 10:00:00,18091.0,17693.0,26157.0,25352.0
2019-02-21 11:00:00,17325.0,17310.0,25589.0,24897.0
2019-02-21 12:00:00,16527.0,16677.0,23552.0,22961.0
2019-02-21 13:00:00,16363.0,15987.0,23607.0,23174.0
2019-02-21 14:00:00,16271.0,16531.0,24258.0,24073.0
2019-02-21 15:00:00,16677.0,16912.0,24537.0,24216.0
2019-02-21 16:00:00,17386.0,17378.0,24671.0,24553.0
2019-02-21 17:00:00,18278.0,18129.0,24790.0,24410.0
2019-02-21 18:00:00,19310.0,19667.0,25604.0,25627.0
2019-02-21 19:00:00,19717.0,19879.0,25237.0,25078.0
2019-02-21 20:00:00,19005.0,19001.0,23926.0,23568.0
2019-02-21 21:00:00,17690.0,17568.0,22595.0,21596.0
2019-02-21 22:00:00,15955.0,15766.0,20093.0,19228.0
2019-02-21 23:00:00,14179.0,13849.0,17974.0,17369.0
2019-02-22 00:00:00,12525.0,12152.0,16620.0,16259.0
2019-02-22 01:00:00,11490.0,11224.0,15923.0,15535.0
2019-02-22 02:00:00,10955.0,10873.0,15279.0,15046.0
2019-02-22 03:00:00,10762.0,10654.0,15121.0,14863.0
2019-02-22 04:00:00,10903.0,10761.0,15262.0,15149.0
2019-02-22 05:00:00,11598.0,11548.0,16309.0,16470.0
2019-02-22 06:00:00,13494.0,13505.0,19448.0,20062.0
2019-02-22 07:00:00,15568.0,15736.0,22889.0,23518.0
2019-02-22 08:00:00,17660.0,17359.0,25363.0,26226.0
2019-02-22 09:00:00,18176.0,17882.0,25670.0,26634.0
2019-02-22 10:00:00,18208.0,17823.0,25492.0,26153.0
2019-02-22 11:00:00,17409.0,17576.0,24950.0,25724.0
2019-02-22 12:00:00,17313.0,17357.0,23152.0,23580.0
2019-02-22 13:00:00,17122.0,16825.0,22776.0,23504.0
2019-02-22 14:00:00,16929.0,17160.0,23365.0,23971.0
2019-02-22 15:00:00,17251.0,17368.0,23471.0,24083.0
2019-02-22 16:00:00,17821.0,17328.0,23518.0,23986.0
2019-02-22 17:00:00,18210.0,17805.0,23816.0,23820.0
2019-02-22 18:00:00,19112.0,19255.0,24928.0,24879.0
2019-02-22 19:00:00,19718.0,19545.0,24888.0,24493.0
2019-02-22 20:00:00,19116.0,18654.0,23552.0,22729.0
2019-02-22 21:00:00,17788.0,17320.0,22183.0,20709.0
2019-02-22 22:00:00,16237.0,15646.0,19887.0,18638.0
2019-02-22 23:00:00,14467.0,14006.0,17697.0,17156.0
2019-02-23 00:00:00,12590.0,12384.0,16726.0,15937.0
2019-02-23 01:00:00,11489.0,11368.0,15928.0,15067.0
2019-02-23 02:00:00,11005.0,10833.0,15133.0,14360.0
2019-02-23 03:00:00,10583.0,10541.0,14721.0,14097.0
2019-02-23 04:00:00,10462.0,10556.0,14670.0,14101.0
2019-02-23 05:00:00,10806.0,10848.0,14991.0,14481.0
2019-02-23 06:00:00,11736.0,11920.0,16215.0,16101.0
2019-02-23 07:00:00,12975.0,13313.0,17580.0,17754.0
2019-02-23 08:00:00,14661.0,15039.0,19345.0,19241.0
2019-02-23 09:00:00,15556.0,15889.0,19992.0,19519.0
2019-02-23 10:00:00,16006.0,15877.0,19561.0,19168.0
2019-02-23 11:00:00,15217.0,16035.0,18771.0,18895.0
2019-02-23 12:00:00,14903.0,16129.0,18005.0,17634.0
2019-02-23 13:00:00,14733.0,15888.0,16728.0,16562.0
2019-02-23 14:00:00,14033.0,15726.0,16394.0,16007.0
2019-02-23 15:00:00,14231.0,15461.0,16301.0,15930.0
2019-02-23 16:00:00,14713.0,15487.0,16538.0,16362.0
2019-02-23 17:00:00,15555.0,16234.0,17594.0,17329.0
2019-02-23 18:00:00,16932.0,18025.0,19537.0,19799.0
2019-02-23 19:00:00,18037.0,18503.0,20512.0,20109.0
2019-02-23 20:00:00,17746.0,17517.0,19483.0,18680.0
2019-02-23 21:00:00,16495.0,16022.0,18489.0,17125.0
2019-02-23 22:00:00,15262.0,14664.0,17216.0,15763.0
2019-02-23 23:00:00,13894.0,13321.0,15452.0,14641.0
2019-02-24 00:00:00,12369.0,11973.0,14171.0,13267.0
2019-02-24 01:00:00,11083.0,10951.0,13230.0,12372.0
2019-02-24 02:00:00,10410.0,10361.0,12691.0,11985.0
2019-02-24 03:00:00,10042.0,10059.0,12479.0,11872.0
2019-02-24 04:00:00,9895.0,9972.0,12489.0,11869.0
2019-02-24 05:00:00,10014.0,10124.0,12834.0,12283.0
2019-02-24 06:00:00,10553.0,10495.0,13508.0,13095.0
2019-02-24 07:00:00,10941.0,11201.0,13824.0,13363.0
2019-02-24 08:00:00,12390.0,12591.0,14984.0,14142.0
2019-02-24 09:00:00,13453.0,13873.0,15894.0,14762.0
2019-02-24 10:00:00,13759.0,14627.0,15888.0,15234.0
2019-02-24 11:00:00,13757.0,14701.0,15823.0,15456.0
2019-02-24 12:00:00,13631.0,14530.0,15500.0,15110.0
2019-02-24 13:00:00,12725.0,13597.0,14383.0,14108.0
2019-02-24 14:00:00,12275.0,13112.0,14166.0,14256.0
2019-02-24 15:00:00,12531.0,13388.0,14369.0,13849.0
2019-02-24 16:00:00,12951.0,13722.0,14871.0,14170.0
2019-02-24 17:00:00,13544.0,14229.0,15435.0,15225.0
2019-02-24 18:00:00,15577.0,15981.0,18085.0,17838.0
2019-02-24 19:00:00,16592.0,16687.0,19322.0,18649.0
2019-02-24 20:00:00,16624.0,16520.0,18389.0,17749.0
2019-02-24 21:00:00,15780.0,15599.0,17373.0,16498.0
2019-02-24 22:00:00,14532.0,14242.0,16117.0,15139.0
2019-02-24 23:00:00,12967.0,12665.0,14777.0,13661.0
2019-02-25 00:00:00,11373.0,11268.0,13810.0,12708.0
2019-02-25 01:00:00,10428.0,10453.0,13186.0,12034.0
2019-02-25 02:00:00,10019.0,10047.0,12829.0,11702.0
2019-02-25 03:00:00,9747.0,9871.0,12596.0,11757.0
2019-02-25 04:00:00,9752.0,9988.0,12805.0,12299.0
2019-02-25 05:00:00,10554.0,10892.0,14340.0,13986.0
2019-02-25 06:00:00,12516.0,13083.0,18371.0,18308.0
2019-02-25 07:00:00,14761.0,15588.0,22148.0,21974.0
2019-02-25 08:00:00,16788.0,17730.0,25392.0,24892.0
2019-02-25 09:00:00,17649.0,18339.0,26075.0,25222.0
2019-02-25 10:00:00,17824.0,18351.0,25687.0,24560.0
2019-02-25 11:00:00,17652.0,18194.0,25453.0,24226.0
2019-02-25 12:00:00,17525.0,18473.0,23574.0,22297.0
2019-02-25 13:00:00,17022.0,18228.0,23351.0,22667.0
2019-02-25 14:00:00,17276.0,18096.0,24143.0,23378.0
2019-02-25 15:00:00,17637.0,18346.0,24729.0,23895.0
2019-02-25 16:00:00,17497.0,18674.0,24693.0,24232.0
2019-02-25 17:00:00,17815.0,18864.0,24484.0,23867.0
2019-02-25 18:00:00,19293.0,20089.0,25346.0,24905.0
2019-02-25 19:00:00,19799.0,20303.0,25324.0,24628.0
2019-02-25 20:00:00,19043.0,19257.0,23824.0,23071.0
2019-02-25 21:00:00,17908.0,17793.0,21899.0,20864.0
2019-02-25 22:00:00,16115.0,15892.0,19630.0,18389.0
2019-02-25 23:00:00,14267.0,13963.0,17984.0,16658.0
2019-02-26 00:00:00,12783.0,12071.0,16271.0,15529.0
2019-02-26 01:00:00,11887.0,11072.0,15225.0,14911.0
2019-02-26 02:00:00,11375.0,10679.0,14607.0,14436.0
2019-02-26 03:00:00,11088.0,10535.0,14469.0,14426.0
2019-02-26 04:00:00,11088.0,10699.0,14774.0,14750.0
2019-02-26 05:00:00,11728.0,11497.0,15819.0,16057.0
2019-02-26 06:00:00,13514.0,13541.0,19194.0,19821.0
2019-02-26 07:00:00,15938.0,15851.0,22619.0,23228.0
2019-02-26 08:00:00,18055.0,17529.0,25396.0,25811.0
2019-02-26 09:00:00,18650.0,18198.0,26007.0,25890.0
2019-02-26 10:00:00,18705.0,17703.0,25261.0,25801.0
2019-02-26 11:00:00,18482.0,17469.0,24733.0,25242.0
2019-02-26 12:00:00,18420.0,17173.0,23345.0,23195.0
2019-02-26 13:00:00,17896.0,15970.0,23322.0,23416.0
2019-02-26 14:00:00,17919.0,16336.0,24370.0,24524.0
2019-02-26 15:00:00,18091.0,16841.0,24717.0,24683.0
2019-02-26 16:00:00,18153.0,17374.0,24775.0,24700.0
2019-02-26 17:00:00,18350.0,18117.0,24412.0,24363.0
2019-02-26 18:00:00,19442.0,19572.0,25431.0,25313.0
2019-02-26 19:00:00,20325.0,19890.0,25857.0,24804.0
2019-02-26 20:00:00,19493.0,18966.0,24118.0,23257.0
2019-02-26 21:00:00,18254.0,17609.0,22365.0,21355.0
2019-02-26 22:00:00,16322.0,15674.0,19817.0,18755.0
2019-02-26 23:00:00,14485.0,13738.0,18009.0,17059.0
2019-02-27 00:00:00,12282.0,12331.0,15538.0,15907.0
2019-02-27 01:00:00,11204.0,11429.0,14937.0,15307.0
2019-02-27 02:00:00,10741.0,10974.0,14485.0,14729.0
2019-02-27 03:00:00,10610.0,10935.0,14506.0,14640.0
2019-02-27 04:00:00,10756.0,11053.0,14743.0,14896.0
2019-02-27 05:00:00,11547.0,11826.0,16046.0,16135.0
2019-02-27 06:00:00,13552.0,13777.0,19772.0,19817.0
2019-02-27 07:00:00,15881.0,15954.0,23319.0,23260.0
2019-02-27 08:00:00,17819.0,17335.0,25710.0,25747.0
2019-02-27 09:00:00,18361.0,17665.0,25362.0,25869.0
2019-02-27 10:00:00,17810.0,17512.0,24878.0,25348.0
2019-02-27 11:00:00,17535.0,17277.0,24339.0,24890.0
2019-02-27 12:00:00,17045.0,16698.0,22367.0,22844.0
2019-02-27 13:00:00,16177.0,16243.0,22418.0,23056.0
2019-02-27 14:00:00,16930.0,16721.0,23000.0,23788.0
2019-02-27 15:00:00,16926.0,17034.0,23581.0,23994.0
2019-02-27 16:00:00,17172.0,17385.0,24306.0,24204.0
2019-02-27 17:00:00,17357.0,17726.0,24168.0,23802.0
2019-02-27 18:00:00,18886.0,19353.0,24834.0,25147.0
2019-02-27 19:00:00,19524.0,19826.0,25294.0,24904.0
2019-02-27 20:00:00,18993.0,19024.0,23938.0,23570.0
2019-02-27 21:00:00,17511.0,17638.0,21832.0,21315.0
2019-02-27 22:00:00,15638.0,15857.0,19122.0,18825.0
2019-02-27 23:00:00,13588.0,13995.0,17033.0,17096.0
2019-02-28 00:00:00,12206.0,12235.0,15694.0,16010.0
2019-02-28 01:00:00,11309.0,11289.0,15068.0,15229.0
2019-02-28 02:00:00,10833.0,10840.0,14539.0,14835.0
2019-02-28 03:00:00,10777.0,10675.0,14419.0,14758.0
2019-02-28 04:00:00,10885.0,10808.0,14659.0,15087.0
2019-02-28 05:00:00,11862.0,11518.0,16227.0,16315.0
2019-02-28 06:00:00,13621.0,13434.0,19368.0,19984.0
2019-02-28 07:00:00,15915.0,15654.0,22731.0,23091.0
2019-02-28 08:00:00,17296.0,17205.0,25290.0,25632.0
2019-02-28 09:00:00,17565.0,17520.0,25482.0,25713.0
2019-02-28 10:00:00,17412.0,17057.0,25007.0,25096.0
2019-02-28 11:00:00,17315.0,16545.0,24588.0,24546.0
2019-02-28 12:00:00,16712.0,16050.0,22643.0,22582.0
2019-02-28 13:00:00,16356.0,15576.0,22982.0,22837.0
2019-02-28 14:00:00,16221.0,16048.0,23861.0,23493.0
2019-02-28 15:00:00,16685.0,16375.0,24040.0,23841.0
2019-02-28 16:00:00,17203.0,16984.0,24081.0,23852.0
2019-02-28 17:00:00,18265.0,17425.0,23756.0,23610.0
2019-02-28 18:00:00,19805.0,19125.0,24974.0,24785.0
2019-02-28 19:00:00,20052.0,19600.0,24655.0,24552.0
2019-02-28 20:00:00,19426.0,18798.0,23034.0,22964.0
2019-02-28 21:00:00,18150.0,17487.0,21286.0,21111.0
2019-02-28 22:00:00,16485.0,15786.0,18804.0,18717.0
2019-02-28 23:00:00,14605.0,13905.0,17077.0,17023.0
2019-03-01 00:00:00,12467.0,12316.0,16206.0,16149.0
2019-03-01 01:00:00,11455.0,11497.0,15390.0,15192.0
2019-03-01 02:00:00,10980.0,11041.0,14919.0,14671.0
2019-03-01 03:00:00,10747.0,10832.0,14748.0,14733.0
2019-03-01 04:00:00,10839.0,10972.0,14928.0,14939.0
2019-03-01 05:00:00,11418.0,11709.0,15887.0,16236.0
2019-03-01 06:00:00,13318.0,13479.0,19238.0,19921.0
2019-03-01 07:00:00,15466.0,15588.0,22425.0,23014.0
2019-03-01 08:00:00,17230.0,16850.0,25274.0,25073.0
2019-03-01 09:00:00,17793.0,17060.0,25939.0,25187.0
2019-03-01 10:00:00,17458.0,16772.0,25273.0,24672.0
2019-03-01 11:00:00,16825.0,16791.0,24604.0,24698.0
2019-03-01 12:00:00,16728.0,16328.0,23225.0,22641.0
2019-03-01 13:00:00,16372.0,15876.0,23104.0,22856.0
2019-03-01 14:00:00,16801.0,16089.0,23840.0,23744.0
2019-03-01 15:00:00,17116.0,16597.0,24266.0,23905.0
2019-03-01 16:00:00,17167.0,17121.0,24491.0,24073.0
2019-03-01 17:00:00,17387.0,17750.0,23941.0,23766.0
2019-03-01 18:00:00,18689.0,19168.0,24467.0,24982.0
2019-03-01 19:00:00,19585.0,19506.0,25036.0,24743.0
2019-03-01 20:00:00,18908.0,18646.0,23673.0,22967.0
2019-03-01 21:00:00,17574.0,17177.0,21566.0,20923.0
2019-03-01 22:00:00,15790.0,15561.0,19033.0,18504.0
2019-03-01 23:00:00,13987.0,13924.0,17345.0,17055.0
2019-03-02 00:00:00,12506.0,12393.0,15960.0,15694.0
2019-03-02 01:00:00,11657.0,11380.0,14966.0,14737.0
2019-03-02 02:00:00,11095.0,10794.0,14222.0,14185.0
2019-03-02 03:00:00,10793.0,10645.0,14143.0,14027.0
2019-03-02 04:00:00,10731.0,10552.0,13992.0,13902.0
2019-03-02 05:00:00,11074.0,10908.0,14341.0,14329.0
2019-03-02 06:00:00,12120.0,11787.0,15781.0,15771.0
2019-03-02 07:00:00,13489.0,13227.0,17156.0,17111.0
2019-03-02 08:00:00,14691.0,14890.0,18590.0,18698.0
2019-03-02 09:00:00,15589.0,15868.0,19257.0,19418.0
2019-03-02 10:00:00,15891.0,15678.0,19404.0,19026.0
2019-03-02 11:00:00,15578.0,15084.0,19171.0,18321.0
2019-03-02 12:00:00,14824.0,14637.0,17927.0,16975.0
2019-03-02 13:00:00,13900.0,13804.0,16917.0,16140.0
2019-03-02 14:00:00,13694.0,13471.0,16448.0,15837.0
2019-03-02 15:00:00,14000.0,13458.0,16213.0,15663.0
2019-03-02 16:00:00,14129.0,13978.0,16263.0,15841.0
2019-03-02 17:00:00,14601.0,14800.0,16863.0,16672.0
2019-03-02 18:00:00,16624.0,16625.0,19063.0,18974.0
2019-03-02 19:00:00,17957.0,17279.0,20333.0,19248.0
2019-03-02 20:00:00,17620.0,16591.0,19106.0,17851.0
2019-03-02 21:00:00,16351.0,15209.0,17539.0,16196.0
2019-03-02 22:00:00,15119.0,13886.0,16267.0,14758.0
2019-03-02 23:00:00,13771.0,12598.0,14958.0,13790.0
2019-03-03 00:00:00,12241.0,11469.0,13567.0,13001.0
2019-03-03 01:00:00,11223.0,10588.0,12555.0,12220.0
2019-03-03 02:00:00,10406.0,9984.0,12028.0,11812.0
2019-03-03 03:00:00,9920.0,9703.0,11857.0,11727.0
2019-03-03 04:00:00,9944.0,9602.0,11713.0,11803.0
2019-03-03 05:00:00,10104.0,9850.0,12095.0,12368.0
2019-03-03 06:00:00,10324.0,10145.0,12905.0,12881.0
2019-03-03 07:00:00,10710.0,10795.0,12931.0,12908.0
2019-03-03 08:00:00,11992.0,12024.0,13780.0,13672.0
2019-03-03 09:00:00,13207.0,12756.0,14823.0,14452.0
2019-03-03 10:00:00,13933.0,12986.0,15406.0,14613.0
2019-03-03 11:00:00,13913.0,12752.0,15711.0,14547.0
2019-03-03 12:00:00,13991.0,12760.0,14953.0,14287.0
2019-03-03 13:00:00,13044.0,12118.0,14060.0,13564.0
2019-03-03 14:00:00,12218.0,11946.0,14360.0,13440.0
2019-03-03 15:00:00,12753.0,12169.0,14298.0,13692.0
2019-03-03 16:00:00,13020.0,12331.0,14207.0,13933.0
2019-03-03 17:00:00,13579.0,12888.0,14673.0,14645.0
2019-03-03 18:00:00,15220.0,14700.0,16975.0,17079.0
2019-03-03 19:00:00,16288.0,15635.0,18772.0,17778.0
2019-03-03 20:00:00,16489.0,15515.0,18263.0,16981.0
2019-03-03 21:00:00,15642.0,14654.0,16974.0,15752.0
2019-03-03 22:00:00,14485.0,13447.0,15535.0,14534.0
2019-03-03 23:00:00,12898.0,12026.0,13973.0,13306.0
2019-03-04 00:00:00,11345.0,10685.0,12564.0,12329.0
2019-03-04 01:00:00,10638.0,9902.0,11789.0,11825.0
2019-03-04 02:00:00,10245.0,9539.0,11302.0,11601.0
2019-03-04 03:00:00,10091.0,9490.0,11383.0,11593.0
2019-03-04 04:00:00,10259.0,9641.0,11741.0,12016.0
2019-03-04 05:00:00,10899.0,10486.0,13111.0,13535.0
2019-03-04 06:00:00,12632.0,12414.0,17054.0,17432.0
2019-03-04 07:00:00,14950.0,14423.0,21294.0,20847.0
2019-03-04 08:00:00,16588.0,16029.0,24065.0,23934.0
2019-03-04 09:00:00,16817.0,16191.0,24474.0,25011.0
2019-03-04 10:00:00,16673.0,16033.0,23826.0,25653.0
2019-03-04 11:00:00,16117.0,15921.0,24052.0,25422.0
2019-03-04 12:00:00,15693.0,15423.0,22239.0,23508.0
2019-03-04 13:00:00,15412.0,14869.0,22270.0,24322.0
2019-03-04 14:00:00,15916.0,15850.0,23273.0,25492.0
2019-03-04 15:00:00,16623.0,16017.0,23807.0,25474.0
2019-03-04 16:00:00,17016.0,16362.0,24105.0,25416.0
2019-03-04 17:00:00,17617.0,16796.0,23576.0,24193.0
2019-03-04 18:00:00,18970.0,18503.0,24144.0,24452.0
2019-03-04 19:00:00,19286.0,18948.0,24088.0,23983.0
2019-03-04 20:00:00,18653.0,18160.0,22332.0,22470.0
2019-03-04 21:00:00,17343.0,16765.0,20376.0,20540.0
2019-03-04 22:00:00,15713.0,15174.0,17848.0,18150.0
2019-03-04 23:00:00,13901.0,13401.0,16005.0,16586.0
2019-03-05 00:00:00,11946.0,11896.0,15432.0,15421.0
2019-03-05 01:00:00,11019.0,11078.0,14646.0,14764.0
2019-03-05 02:00:00,10518.0,10456.0,14341.0,14396.0
2019-03-05 03:00:00,10424.0,10347.0,14152.0,14344.0
2019-03-05 04:00:00,10545.0,10394.0,14439.0,14756.0
2019-03-05 05:00:00,11199.0,11260.0,15412.0,15877.0
2019-03-05 06:00:00,13075.0,12764.0,18833.0,19257.0
2019-03-05 07:00:00,14981.0,14853.0,21970.0,22871.0
2019-03-05 08:00:00,16751.0,16671.0,25011.0,25737.0
2019-03-05 09:00:00,17107.0,17185.0,25919.0,26164.0
2019-03-05 10:00:00,17013.0,16950.0,26135.0,25325.0
2019-03-05 11:00:00,16962.0,16868.0,25826.0,24798.0
2019-03-05 12:00:00,16498.0,16517.0,23095.0,22877.0
2019-03-05 13:00:00,15688.0,15767.0,22840.0,23050.0
2019-03-05 14:00:00,15921.0,15990.0,23053.0,23732.0
2019-03-05 15:00:00,16525.0,16257.0,23222.0,23903.0
2019-03-05 16:00:00,16739.0,16346.0,23521.0,23948.0
2019-03-05 17:00:00,17144.0,16584.0,23158.0,23667.0
2019-03-05 18:00:00,18339.0,18047.0,24198.0,24741.0
2019-03-05 19:00:00,18978.0,18683.0,24814.0,24952.0
2019-03-05 20:00:00,18451.0,17770.0,22975.0,23434.0
2019-03-05 21:00:00,17056.0,16531.0,21185.0,21342.0
2019-03-05 22:00:00,15462.0,14884.0,18692.0,18804.0
2019-03-05 23:00:00,13668.0,13169.0,16544.0,17039.0
2019-03-06 00:00:00,12042.0,11749.0,15598.0,15578.0
2019-03-06 01:00:00,11003.0,10918.0,14917.0,14869.0
2019-03-06 02:00:00,10532.0,10534.0,14567.0,14437.0
2019-03-06 03:00:00,10453.0,10409.0,14399.0,14451.0
2019-03-06 04:00:00,10507.0,10491.0,14544.0,14776.0
2019-03-06 05:00:00,11089.0,11231.0,15578.0,16017.0
2019-03-06 06:00:00,12963.0,12892.0,18677.0,19329.0
2019-03-06 07:00:00,14828.0,14769.0,21949.0,22519.0
2019-03-06 08:00:00,16207.0,15981.0,24971.0,25058.0
2019-03-06 09:00:00,16434.0,16520.0,25890.0,25517.0
2019-03-06 10:00:00,16098.0,15962.0,26468.0,25257.0
2019-03-06 11:00:00,16084.0,15734.0,25973.0,24892.0
2019-03-06 12:00:00,14898.0,15233.0,24168.0,23133.0
2019-03-06 13:00:00,14123.0,14676.0,24209.0,23285.0
2019-03-06 14:00:00,14686.0,15218.0,25702.0,24349.0
2019-03-06 15:00:00,15221.0,15774.0,25586.0,24699.0
2019-03-06 16:00:00,15791.0,15992.0,25360.0,24975.0
2019-03-06 17:00:00,16219.0,16420.0,24366.0,24811.0
2019-03-06 18:00:00,18025.0,17960.0,24968.0,25602.0
2019-03-06 19:00:00,19036.0,18562.0,24961.0,25035.0
2019-03-06 20:00:00,18345.0,17900.0,23595.0,23449.0
2019-03-06 21:00:00,16918.0,16588.0,21756.0,21351.0
2019-03-06 22:00:00,15507.0,14982.0,19208.0,18809.0
2019-03-06 23:00:00,13727.0,13342.0,17598.0,17220.0
2019-03-07 00:00:00,12121.0,11863.0,16161.0,15839.0
2019-03-07 01:00:00,11262.0,11026.0,15275.0,15003.0
2019-03-07 02:00:00,10765.0,10594.0,14768.0,14494.0
2019-03-07 03:00:00,10522.0,10440.0,14755.0,14462.0
2019-03-07 04:00:00,10506.0,10550.0,14925.0,14822.0
2019-03-07 05:00:00,11142.0,11298.0,15962.0,15924.0
2019-03-07 06:00:00,12778.0,12786.0,19169.0,19449.0
2019-03-07 07:00:00,14845.0,15083.0,21983.0,22730.0
2019-03-07 08:00:00,16216.0,16570.0,24628.0,25660.0
2019-03-07 09:00:00,16933.0,16730.0,25313.0,26288.0
2019-03-07 10:00:00,16266.0,16444.0,25095.0,26382.0
2019-03-07 11:00:00,16072.0,16212.0,24766.0,26234.0
2019-03-07 12:00:00,15451.0,15628.0,22807.0,23773.0
2019-03-07 13:00:00,14849.0,14924.0,22670.0,24035.0
2019-03-07 14:00:00,15027.0,15213.0,24093.0,24263.0
2019-03-07 15:00:00,15536.0,15641.0,24455.0,24553.0
2019-03-07 16:00:00,16039.0,16149.0,24378.0,24469.0
2019-03-07 17:00:00,16301.0,16694.0,23805.0,23746.0
2019-03-07 18:00:00,17726.0,18188.0,24178.0,24544.0
2019-03-07 19:00:00,18925.0,18776.0,24749.0,24196.0
2019-03-07 20:00:00,18416.0,17932.0,23348.0,22495.0
2019-03-07 21:00:00,16983.0,16586.0,21991.0,20661.0
2019-03-07 22:00:00,15649.0,14969.0,19553.0,18192.0
2019-03-07 23:00:00,13882.0,13392.0,17789.0,16998.0
2019-03-08 00:00:00,12014.0,11862.0,15727.0,15576.0
2019-03-08 01:00:00,11135.0,11034.0,14843.0,14699.0
2019-03-08 02:00:00,10697.0,10598.0,14246.0,14312.0
2019-03-08 03:00:00,10487.0,10456.0,14188.0,14242.0
2019-03-08 04:00:00,10527.0,10623.0,14370.0,14605.0
2019-03-08 05:00:00,11196.0,11218.0,15366.0,15649.0
2019-03-08 06:00:00,12669.0,12762.0,18480.0,18888.0
2019-03-08 07:00:00,14843.0,14889.0,21679.0,21727.0
2019-03-08 08:00:00,16556.0,16062.0,24745.0,24510.0
2019-03-08 09:00:00,16952.0,16210.0,25779.0,24746.0
2019-03-08 10:00:00,16835.0,15790.0,25867.0,24406.0
2019-03-08 11:00:00,16634.0,15535.0,25855.0,23803.0
2019-03-08 12:00:00,16185.0,15360.0,23441.0,21821.0
2019-03-08 13:00:00,15639.0,15045.0,23148.0,21608.0
2019-03-08 14:00:00,15448.0,15264.0,24096.0,22293.0
2019-03-08 15:00:00,16083.0,15890.0,24378.0,23009.0
